x_ngram,file_count
x8_x83_x56,502
x56_x57_x7,701
x83_x56_x57,504
x7_x84_x90,4
x84_x85_x57,555
x57_x8_x9,371
x91_x92_x93,2
x8_x14_x89,193
x13_x84_x87,157
x14_x89_x85,177
x88_x43_x37,96
x10_x55_x59,538
x83_x56_x219,3
x85_x82_x14,239
x12_x89_x85,165
x13_x84_x85,308
x85_x57_x8,210
x82_x14_x15,151
x59_x60_x4,389
x7_x84_x172,81
x59_x60_x265,200
x82_x9_x12,249
x56_x82_x9,439
x8_x83_x59,277
x15_x83_x56,160
x84_x172_x173,103
x6_x84_x85,114
x13_x8_x83,225
x6_x7_x84,86
x60_x6_x8,270
x9_x12_x89,101
x4_x9_x55,104
x14_x15_x83,114
x60_x265_x85,236
x60_x4_x9,382
x57_x8_x83,89
x265_x85_x57,155
x82_x9_x10,417
x60_x6_x84,111
x89_x85_x82,118
x57_x7_x84,203
x135_x20_x4,1
x8_x9_x55,534
x55_x59_x60,579
x9_x55_x59,334
x14_x13_x84,234
x20_x4_x9,38
x173_x37_x7,242
x6_x8_x83,49
x172_x173_x37,107
x12_x15_x137,9
x2_x3_x6,348
x211_x217_x13,149
x222_x223_x21,1
x10_x10_x26,81
x21_x239_x274,3
x125_x13_x7,55
x12_x113_x20,102
x217_x13_x7,139
x192_x1_x2,16
x113_x20_x6,122
x137_x27_x28,3
x22_x4_x5,60
x137_x138_x167,13
x239_x274_x276,3
x15_x137_x27,3
x82_x137_x114,1
x57_x8_x137,1
x56_x82_x5,92
x10_x26_x114,50
x167_x12_x13,67
x55_x211_x217,165
x114_x25_x7,107
x16_x31_x125,62
x250_x192_x1,13
x31_x125_x13,65
x15_x9_x55,188
x28_x6_x7,50
x10_x12_x113,99
x10_x55_x211,212
x8_x137_x138,34
x15_x9_x11,231
x175_x222_x223,1
x137_x114_x25,53
x10_x55_x175,143
x82_x14_x13,370
x82_x5_x3,83
x21_x22_x4,184
x27_x28_x6,16
x55_x175_x222,1
x138_x167_x12,16
x2_x1_x2,60
x1_x2_x1,113
x26_x114_x25,83
x56_x82_x14,334
x223_x21_x239,3
x13_x8_x5,245
x274_x276_x27,3
x85_x82_x137,1
x85_x86_x87,196
x177_x10_x10,14
x159_x156_x177,3
x60_x265_x87,117
x10_x105_x159,1
x156_x177_x10,1
x87_x60_x265,190
x167_x10_x10,63
x14_x23_x62,22
x265_x87_x60,116
x105_x159_x156,1
x23_x62_x167,8
x84_x85_x86,271
x62_x167_x10,60
x10_x10_x105,54
x15_x83_x59,58
x89_x85_x57,191
x10_x12_x89,169
x175_x173_x37,175
x13_x7_x84,238
x55_x175_x173,164
x12_x89_x87,84
x49_x9_x10,49
x8_x83_x175,66
x175_x173_x49,70
x89_x87_x60,112
x83_x175_x173,83
x173_x49_x9,63
x112_x13_x7,1
x7_x7_x407,26
x73_x131_x122,2
x144_x112_x13,5
x6_x7_x30,40
x123_x131_x18,48
x141_x7_x7,29
x233_x37_x7,9
x30_x336_x233,4
x7_x19_x104,65
x182_x63_x13,24
x13_x407_x116,4
x23_x24_x206,2
x13_x7_x30,66
x49_x95_x208,1
x116_x141_x7,26
x8_x14_x23,44
x45_x46_x37,67
x407_x144_x112,5
x8_x95_x154,35
x12_x50_x46,6
x142_x25_x7,56
x14_x13_x407,4
x13_x16_x17,43
x50_x46_x49,2
x30_x207_x142,56
x154_x121_x18,40
x7_x407_x144,5
x95_x208_x73,1
x131_x18_x7,53
x206_x24_x25,20
x7_x30_x207,72
x25_x7_x8,76
x16_x17_x122,26
x18_x8_x14,44
x62_x63_x15,15
x10_x12_x50,4
x7_x30_x336,5
x30_x123_x131,48
x46_x49_x95,1
x104_x29_x10,24
x122_x62_x63,3
x407_x116_x141,28
x121_x18_x7,88
x13_x7_x19,95
x122_x24_x25,22
x7_x8_x95,64
x131_x122_x24,3
x13_x30_x24,29
x14_x13_x19,67
x17_x18_x30,36
x19_x104_x29,26
x7_x19_x20,193
x63_x13_x7,82
x18_x7_x8,76
x7_x45_x46,72
x7_x7_x19,220
x12_x13_x16,41
x207_x142_x25,51
x30_x207_x182,36
x24_x206_x24,23
x17_x18_x8,83
x14_x13_x30,39
x46_x37_x7,66
x6_x7_x16,127
x18_x30_x207,2
x63_x15_x14,25
x7_x30_x123,44
x17_x122_x62,5
x336_x233_x37,4
x207_x182_x63,10
x208_x73_x131,2
x7_x7_x45,67
x29_x10_x12,106
x95_x154_x121,26
x197_x169_x302,15
x138_x197_x169,16
x29_x11_x3,215
x9_x26_x114,30
x15_x47_x36,37
x113_x69_x22,46
x5_x1_x2,150
x137_x138_x197,15
x3_x6_x19,44
x12_x113_x69,43
x9_x11_x21,215
x6_x8_x137,20
x47_x36_x37,98
x1_x29_x11,243
x6_x19_x20,48
x69_x22_x4,33
x11_x21_x65,205
x14_x15_x47,26
x65_x22_x6,253
x15_x5_x1,139
x9_x11_x1,291
x21_x65_x22,172
x169_x302_x78,19
x22_x4_x9,90
x11_x21_x58,94
x76_x65_x65,74
x21_x65_x58,33
x65_x58_x29,43
x19_x69_x65,90
x136_x13_x7,197
x154_x75_x76,106
x21_x58_x136,30
x300_x12_x13,94
x10_x10_x35,111
x16_x31_x153,107
x75_x76_x65,76
x29_x11_x21,112
x31_x153_x154,102
x153_x154_x75,89
x58_x29_x11,102
x10_x35_x36,145
x29_x12_x13,142
x5_x21_x65,90
x20_x6_x8,97
x55_x211_x300,140
x1_x29_x12,134
x65_x65_x22,145
x7_x19_x69,109
x60_x4_x5,30
x211_x300_x12,106
x14_x113_x20,49
x58_x136_x13,32
x8_x14_x113,41
x12_x15_x83,121
x38_x81_x41,25
x59_x174_x29,113
x3_x64_x69,16
x83_x59_x245,1
x30_x207_x200,1
x200_x412_x57,1
x300_x10_x10,70
x140_x142_x25,8
x398_x269_x80,1
x9_x55_x211,100
x89_x299_x300,9
x59_x245_x369,1
x9_x10_x26,38
x83_x211_x217,27
x174_x29_x10,74
x64_x69_x22,16
x182_x167_x10,19
x13_x30_x207,6
x9_x10_x35,37
x11_x3_x64,27
x217_x13_x8,43
x136_x15_x9,66
x137_x140_x142,1
x11_x1_x2,177
x80_x38_x81,3
x12_x89_x299,12
x1_x136_x13,169
x8_x137_x140,19
x13_x8_x137,25
x83_x59_x174,22
x55_x59_x97,156
x29_x11_x1,79
x167_x12_x15,7
x8_x83_x211,68
x174_x136_x15,40
x69_x22_x6,72
x59_x97_x22,102
x11_x1_x136,153
x207_x200_x412,1
x245_x369_x398,1
x26_x140_x182,13
x1_x136_x15,86
x55_x59_x174,165
x140_x182_x167,13
x412_x57_x7,1
x269_x80_x38,1
x55_x211_x280,90
x10_x26_x140,32
x26_x138_x167,34
x211_x300_x10,114
x9_x26_x138,17
x369_x398_x269,1
x211_x280_x3,71
x59_x174_x136,100
x211_x300_x11,50
x280_x3_x4,18
x300_x11_x3,32
x136_x15_x5,28
x2_x1_x136,29
x136_x13_x8,79
x299_x300_x12,19
x167_x10_x11,13
x97_x22_x6,93
x4_x9_x26,6
x5_x3_x64,39
x10_x105_x169,35
x174_x29_x12,55
x315_x96_x18,14
x23_x24_x101,10
x300_x10_x12,73
x10_x11_x42,69
x11_x42_x43,85
x96_x18_x7,61
x12_x23_x24,18
x105_x169_x94,23
x169_x94_x136,17
x5_x1_x136,66
x94_x136_x15,16
x2_x1_x29,66
x42_x43_x37,129
x83_x211_x300,40
x300_x12_x15,45
x24_x101_x9,37
x59_x174_x315,17
x10_x12_x23,23
x174_x315_x96,14
x101_x9_x10,42
x22_x4_x14,167
x10_x26_x27,27
x97_x65_x58,14
x28_x6_x8,4
x59_x97_x65,34
x15_x14_x89,46
x86_x85_x82,222
x56_x57_x84,142
x57_x84_x85,194
x14_x89_x87,69
x60_x4_x83,133
x265_x85_x82,99
x83_x59_x97,42
x4_x83_x56,113
x82_x14_x89,31
x85_x57_x84,122
x265_x85_x86,82
x43_x49_x14,9
x49_x14_x13,54
x88_x43_x49,34
x37_x8_x9,28
x173_x37_x8,40
x174_x136_x13,89
x217_x15_x9,36
x121_x18_x8,32
x280_x1_x136,9
x16_x176_x121,74
x65_x58_x136,5
x7_x16_x176,88
x136_x15_x14,66
x9_x55_x175,25
x176_x121_x18,71
x18_x8_x9,82
x211_x217_x15,67
x29_x12_x15,79
x13_x7_x16,68
x300_x11_x21,5
x211_x280_x1,30
x121_x170_x9,34
x59_x88_x43,87
x7_x84_x299,22
x9_x10_x105,50
x176_x121_x170,36
x67_x328_x81,1
x154_x163_x163,22
x163_x163_x163,24
x5_x1_x29,90
x105_x154_x163,19
x328_x81_x41,1
x10_x105_x154,33
x170_x9_x10,59
x158_x67_x328,1
x163_x158_x67,3
x163_x163_x158,21
x55_x59_x88,71
x299_x217_x15,3
x84_x299_x217,14
x385_x81_x41,6
x55_x224_x252,18
x224_x252_x385,1
x300_x10_x11,34
x21_x58_x29,82
x4_x5_x1,56
x252_x385_x81,1
x299_x217_x13,14
x105_x154_x121,27
x280_x1_x2,6
x10_x55_x224,25
x58_x29_x12,32
x13_x84_x299,18
x512_x27_x28,1
x8_x5_x1,115
x97_x58_x29,23
x1_x2_x21,64
x59_x97_x58,32
x231_x511_x80,2
x9_x55_x231,2
x211_x512_x27,1
x2_x21_x22,53
x136_x15_x95,2
x80_x3_x6,42
x55_x211_x512,10
x95_x169_x76,14
x55_x231_x511,3
x511_x80_x3,1
x15_x95_x169,14
x49_x14_x15,10
x172_x173_x49,39
x173_x49_x14,46
x89_x87_x88,7
x43_x49_x9,36
x55_x231_x91,3
x199_x40_x28,4
x28_x4_x14,6
x40_x28_x4,1
x231_x91_x199,1
x10_x55_x231,13
x91_x199_x40,1
x84_x87_x97,55
x206_x24_x206,1
x101_x9_x11,6
x85_x57_x45,1
x7_x16_x52,47
x206_x62_x167,4
x19_x20_x66,23
x24_x25_x19,6
x122_x24_x206,2
x247_x257_x258,36
x46_x37_x8,27
x25_x19_x20,9
x37_x8_x5,29
x24_x206_x62,18
x4_x9_x11,93
x62_x167_x26,1
x20_x4_x14,63
x7_x247_x257,36
x11_x3_x66,38
x8_x14_x183,49
x257_x258_x7,35
x298_x46_x37,2
x37_x7_x8,89
x16_x52_x53,32
x183_x31_x125,9
x52_x53_x101,4
x26_x143_x131,5
x57_x45_x46,1
x84_x85_x298,4
x101_x9_x12,23
x53_x101_x9,3
x7_x7_x247,45
x258_x7_x7,42
x5_x42_x43,54
x15_x5_x42,29
x8_x5_x42,29
x14_x183_x31,9
x16_x17_x191,42
x17_x191_x17,26
x143_x131_x18,11
x85_x298_x46,1
x30_x24_x101,52
x20_x66_x17,10
x113_x20_x4,49
x167_x26_x143,4
x3_x66_x17,22
x66_x17_x18,12
x17_x122_x24,23
x191_x17_x18,35
x49_x9_x12,43
x4_x83_x59,41
x83_x59_x88,32
x56_x57_x19,5
x4_x14_x89,8
x30_x62_x167,89
x13_x16_x176,25
x5_x21_x58,19
x32_x12_x13,49
x12_x13_x30,30
x62_x167_x12,39
x13_x30_x62,24
x176_x186_x32,26
x16_x176_x186,37
x186_x32_x12,19
x3_x6_x84,41
x60_x4_x137,2
x138_x80_x21,5
x137_x138_x80,7
x80_x21_x22,11
x4_x137_x138,4
x6_x84_x87,43
x84_x299_x300,27
x4_x95_x169,8
x1_x29_x105,17
x105_x96_x18,49
x174_x29_x11,23
x105_x146_x32,29
x299_x300_x10,13
x9_x105_x146,40
x20_x4_x95,4
x8_x9_x105,48
x29_x105_x96,2
x280_x3_x6,66
x146_x32_x10,37
x55_x59_x234,12
x59_x234_x100,6
x234_x100_x103,3
x182_x167_x105,1
x62_x63_x13,69
x138_x80_x3,7
x104_x2_x3,30
x16_x176_x163,36
x163_x309_x216,3
x137_x114_x101,9
x7_x30_x62,100
x30_x24_x206,39
x8_x5_x33,17
x18_x30_x24,31
x30_x62_x63,54
x14_x183_x17,36
x181_x142_x25,16
x16_x17_x48,8
x309_x216_x226,1
x25_x8_x14,27
x216_x226_x24,1
x207_x182_x167,17
x142_x25_x19,1
x176_x163_x309,3
x183_x17_x18,35
x6_x16_x17,11
x183_x52_x181,2
x104_x29_x12,14
x48_x20_x6,9
x5_x33_x34,11
x7_x8_x137,64
x8_x137_x114,52
x20_x6_x16,5
x6_x7_x407,2
x18_x16_x17,47
x24_x25_x8,48
x96_x18_x16,17
x101_x14_x183,1
x226_x24_x206,2
x114_x101_x14,11
x167_x105_x96,1
x52_x181_x142,5
x19_x104_x2,41
x14_x183_x52,4
x17_x48_x20,8
x62_x167_x11,10
x13_x45_x46,25
x59_x60_x64,9
x56_x310_x62,4
x310_x62_x167,1
x167_x11_x3,27
x25_x8_x9,35
x12_x13_x45,16
x55_x56_x310,6
x64_x20_x6,38
x60_x64_x20,6
x60_x6_x16,14
x38_x79_x80,7
x6_x16_x31,21
x31_x32_x12,42
x11_x38_x79,7
x79_x80_x21,2
x32_x10_x55,21
x152_x72_x203,1
x7_x8_x47,27
x19_x20_x4,67
x30_x123_x124,7
x57_x8_x5,28
x190_x17_x18,5
x8_x47_x36,40
x125_x13_x8,39
x183_x17_x122,4
x52_x53_x25,24
x19_x490_x425,1
x95_x96_x18,47
x203_x63_x13,8
x14_x13_x16,36
x24_x101_x14,25
x20_x4_x5,26
x183_x297_x216,2
x36_x190_x17,1
x122_x123_x131,2
x297_x216_x190,3
x23_x62_x63,18
x36_x37_x8,23
x131_x18_x8,7
x124_x125_x23,1
x20_x6_x19,7
x17_x122_x123,3
x114_x101_x95,1
x101_x95_x96,2
x3_x64_x20,39
x25_x7_x45,2
x7_x19_x490,4
x490_x425_x152,1
x123_x124_x125,5
x13_x30_x123,18
x17_x191_x52,5
x191_x52_x53,4
x25_x16_x52,4
x63_x13_x8,10
x190_x17_x191,1
x216_x190_x17,2
x72_x203_x63,2
x18_x7_x30,29
x47_x36_x190,2
x138_x63_x13,15
x53_x25_x7,28
x425_x152_x72,1
x125_x23_x62,1
x53_x25_x16,5
x101_x14_x13,33
x14_x183_x297,2
x137_x138_x63,9
x105_x169_x302,4
x59_x174_x2,57
x174_x29_x105,2
x29_x105_x169,7
x280_x1_x29,18
x300_x10_x26,1
x57_x84_x87,72
x217_x15_x14,32
x302_x78_x76,3
x174_x2_x3,43
x62_x80_x21,13
x183_x31_x192,7
x4_x14_x113,12
x64_x20_x4,11
x4_x5_x42,25
x13_x16_x31,28
x167_x12_x23,4
x9_x12_x113,57
x12_x183_x31,12
x192_x3_x6,42
x12_x23_x62,21
x10_x12_x183,35
x31_x192_x3,21
x23_x62_x80,17
x65_x22_x4,70
x4_x5_x21,96
x21_x65_x65,84
x58_x136_x15,14
x10_x105_x146,28
x82_x5_x1,11
x38_x39_x182,2
x97_x58_x136,11
x63_x15_x9,11
x39_x182_x167,1
x182_x167_x12,21
x138_x63_x15,6
x10_x26_x138,20
x26_x138_x63,7
x138_x167_x10,31
x104_x136_x15,5
x19_x104_x136,15
x62_x80_x3,32
x7_x407_x116,28
x16_x301_x253,9
x273_x258_x8,4
x14_x13_x247,6
x116_x374_x24,2
x147_x213_x289,1
x258_x8_x14,6
x7_x247_x272,27
x237_x52_x73,1
x124_x147_x213,1
x374_x24_x25,2
x5_x3_x265,25
x415_x85_x237,1
x122_x24_x415,1
x62_x63_x183,2
x63_x183_x17,3
x123_x124_x147,1
x272_x273_x258,21
x30_x62_x80,12
x213_x289_x29,1
x16_x31_x192,20
x13_x247_x257,4
x52_x73_x131,9
x104_x136_x13,19
x7_x16_x301,7
x17_x122_x336,2
x85_x237_x52,1
x122_x336_x233,1
x24_x415_x85,5
x247_x272_x273,25
x257_x258_x8,3
x407_x116_x374,2
x73_x131_x18,22
x3_x265_x85,13
x289_x29_x10,1
x14_x89_x172,27
x89_x172_x173,35
x66_x31_x192,23
x9_x11_x38,22
x67_x41_x65,4
x208_x67_x41,2
x11_x38_x100,19
x38_x100_x25,24
x100_x25_x7,31
x105_x208_x67,3
x10_x105_x208,2
x3_x66_x31,28
x265_x87_x97,6
x26_x27_x328,7
x79_x80_x38,1
x27_x328_x79,2
x328_x79_x80,2
x25_x8_x83,1
x21_x68_x168,13
x68_x168_x75,13
x14_x113_x69,24
x15_x14_x113,30
x11_x21_x68,28
x101_x14_x15,11
x24_x101_x137,5
x8_x95_x96,44
x8_x95_x208,6
x170_x95_x96,14
x114_x25_x8,17
x123_x131_x191,4
x25_x30_x24,27
x36_x37_x84,1
x131_x191_x17,5
x410_x506_x375,2
x506_x375_x25,3
x24_x25_x30,34
x208_x53_x25,5
x191_x17_x170,15
x25_x16_x17,15
x114_x25_x16,6
x95_x96_x191,18
x16_x410_x506,3
x95_x208_x53,7
x17_x170_x95,14
x96_x18_x8,27
x101_x137_x114,4
x125_x13_x16,10
x375_x25_x7,5
x7_x16_x410,4
x25_x8_x5,10
x96_x191_x17,19
x18_x7_x16,37
x37_x84_x85,1
x192_x3_x64,1
x65_x65_x65,49
x167_x10_x55,26
x97_x65_x65,3
x19_x104_x98,13
x104_x98_x27,1
x98_x27_x41,1
x3_x66_x301,16
x76_x65_x68,1
x38_x39_x142,3
x66_x301_x76,14
x39_x142_x25,2
x301_x76_x65,1
x65_x239_x274,4
x73_x72_x203,19
x52_x73_x74,17
x316_x15_x5,1
x158_x73_x124,16
x199_x199_x198,16
x198_x72_x73,4
x8_x95_x146,27
x158_x73_x74,17
x49_x5_x3,27
x42_x43_x49,20
x58_x2_x1,10
x239_x274_x316,5
x198_x74_x163,16
x21_x239_x43,27
x168_x158_x73,4
x69_x58_x2,15
x181_x198_x74,4
x11_x33_x168,9
x73_x74_x121,6
x181_x198_x72,18
x35_x36_x49,5
x131_x122_x123,4
x16_x176_x158,25
x57_x7_x16,11
x87_x97_x239,4
x199_x198_x131,5
x74_x121_x18,21
x65_x65_x58,10
x198_x131_x122,4
x199_x198_x74,4
x21_x65_x239,6
x52_x181_x198,4
x15_x9_x35,16
x73_x72_x181,5
x211_x280_x21,17
x73_x74_x163,16
x58_x2_x21,17
x74_x158_x181,5
x239_x43_x37,31
x36_x49_x14,5
x11_x21_x239,12
x124_x32_x10,19
x158_x73_x131,16
x33_x168_x158,4
x274_x316_x15,13
x33_x168_x75,21
x72_x181_x199,6
x73_x74_x158,18
x203_x167_x10,19
x32_x10_x11,32
x19_x69_x58,8
x72_x181_x198,5
x146_x192_x3,22
x176_x158_x53,10
x191_x52_x73,7
x97_x239_x43,4
x10_x11_x33,46
x49_x5_x21,17
x73_x124_x32,19
x123_x74_x121,22
x16_x52_x181,8
x2_x21_x65,49
x12_x183_x17,23
x65_x58_x2,8
x43_x37_x8,8
x16_x52_x73,23
x154_x186_x32,12
x18_x16_x52,7
x54_x52_x53,6
x280_x21_x22,11
x72_x203_x167,18
x9_x11_x42,29
x158_x181_x198,5
x3_x265_x87,16
x74_x158_x73,17
x43_x49_x5,18
x25_x16_x176,7
x74_x158_x203,16
x73_x131_x191,5
x52_x53_x54,8
x18_x16_x176,25
x158_x203_x167,19
x181_x199_x198,4
x95_x154_x186,7
x13_x8_x95,16
x191_x31_x32,8
x158_x53_x25,6
x199_x199_x199,20
x176_x163_x158,9
x30_x123_x72,17
x121_x18_x16,24
x37_x8_x14,45
x6_x7_x19,57
x74_x163_x158,6
x95_x146_x192,21
x16_x17_x170,77
x72_x73_x74,5
x75_x253_x6,22
x181_x199_x199,18
x192_x3_x4,19
x168_x75_x253,17
x17_x170_x9,54
x73_x72_x73,4
x158_x73_x72,8
x186_x32_x10,33
x36_x49_x9,5
x181_x182_x167,4
x163_x158_x73,19
x72_x73_x72,4
x17_x191_x31,21
x123_x72_x73,16
x253_x6_x7,37
x176_x163_x163,23
x198_x74_x158,4
x198_x72_x181,5
x72_x73_x131,16
x123_x72_x181,17
x122_x123_x74,4
x52_x73_x72,17
x131_x18_x16,5
x199_x198_x72,4
x53_x54_x52,4
x72_x181_x182,16
x131_x191_x52,8
x52_x203_x167,10
x97_x65_x22,25
x36_x49_x5,4
x54_x52_x203,4
x207_x142_x101,4
x57_x84_x172,5
x457_x6_x30,1
x7_x407_x488,1
x6_x30_x207,5
x101_x9_x55,3
x142_x101_x9,23
x488_x457_x6,1
x407_x488_x457,1
x170_x5_x21,2
x10_x105_x96,39
x96_x191_x176,2
x100_x101_x14,5
x163_x186_x32,16
x2_x38_x100,2
x186_x32_x11,13
x96_x170_x5,3
x38_x100_x101,6
x169_x76_x22,7
x105_x96_x170,16
x176_x163_x186,18
x105_x96_x191,2
x76_x22_x6,20
x1_x2_x38,4
x11_x3_x61,24
x3_x61_x62,25
x61_x62_x80,23
x191_x176_x163,16
x105_x169_x76,12
x32_x11_x21,16
x87_x234_x81,1
x84_x87_x234,3
x59_x234_x81,7
x234_x81_x41,5
x81_x41_x65,20
x86_x87_x97,6
x98_x27_x28,5
x64_x106_x78,2
x11_x1_x98,11
x1_x98_x27,5
x28_x64_x106,1
x27_x28_x64,2
x304_x60_x6,15
x87_x97_x22,7
x5_x38_x81,8
x82_x5_x38,1
x81_x28_x4,4
x55_x59_x317,2
x136_x13_x84,4
x59_x317_x304,3
x317_x304_x60,16
x38_x81_x28,10
x12_x113_x104,23
x104_x315_x146,7
x29_x11_x33,8
x32_x10_x12,39
x146_x192_x21,42
x66_x31_x32,19
x315_x146_x192,23
x113_x104_x315,9
x15_x9_x105,43
x2_x33_x78,2
x76_x58_x2,8
x192_x21_x22,12
x253_x4_x9,2
x75_x76_x58,9
x78_x253_x4,2
x105_x146_x192,35
x33_x78_x253,3
x1_x2_x33,3
x207_x142_x103,3
x7_x84_x238,3
x128_x203_x63,1
x84_x238_x128,1
x238_x128_x203,1
x20_x265_x85,5
x87_x174_x29,7
x58_x29_x10,24
x300_x10_x105,4
x174_x2_x21,11
x168_x75_x76,1
x84_x87_x174,12
x146_x32_x11,5
x300_x11_x1,21
x32_x11_x3,20
x41_x22_x6,11
x56_x82_x47,6
x97_x22_x4,27
x104_x2_x21,12
x82_x47_x36,6
x76_x22_x4,21
x192_x21_x65,9
x75_x76_x22,20
x81_x41_x22,8
x465_x22_x265,1
x30_x24_x54,19
x410_x546_x465,1
x24_x54_x410,3
x22_x265_x87,1
x546_x465_x22,1
x54_x410_x546,1
x31_x192_x33,22
x15_x14_x23,25
x192_x33_x78,9
x78_x94_x98,10
x33_x78_x94,17
x37_x7_x16,11
x23_x24_x54,9
x54_x31_x192,10
x94_x98_x27,9
x328_x81_x28,6
x81_x28_x6,15
x24_x54_x31,11
x27_x328_x81,6
x167_x12_x183,2
x368_x3_x6,1
x23_x123_x291,1
x30_x411_x28,9
x227_x43_x37,8
x7_x30_x411,9
x407_x144_x368,2
x4_x137_x114,5
x9_x12_x271,1
x18_x7_x19,8
x19_x227_x43,5
x23_x123_x124,5
x14_x23_x123,17
x124_x32_x11,1
x3_x4_x137,9
x7_x19_x227,5
x144_x368_x3,2
x216_x37_x7,17
x271_x257_x258,1
x25_x7_x19,3
x411_x28_x6,8
x12_x271_x257,1
x125_x23_x123,2
x123_x124_x32,4
x31_x125_x23,2
x291_x216_x37,3
x123_x291_x216,2
x60_x6_x30,1
x98_x138_x63,3
x1_x98_x138,6
x186_x178_x56,1
x137_x140_x182,20
x178_x56_x57,2
x411_x361_x29,1
x29_x105_x154,14
x361_x29_x105,1
x192_x1_x29,4
x154_x186_x178,1
x105_x154_x186,24
x105_x154_x75,18
x30_x411_x361,2
x14_x89_x299,5
x6_x30_x411,1
x146_x192_x1,15
x82_x9_x11,22
x167_x10_x12,15
x217_x15_x5,9
x167_x12_x113,1
x3_x66_x52,2
x203_x167_x12,15
x66_x52_x203,1
x494_x570_x347,1
x7_x84_x494,1
x570_x347_x283,1
x84_x494_x570,1
x281_x78_x76,13
x55_x59_x281,17
x59_x281_x78,16
x46_x190_x17,5
x66_x176_x121,4
x121_x191_x176,6
x45_x256_x329,2
x329_x121_x191,2
x144_x133_x11,3
x256_x329_x121,2
x18_x407_x116,4
x429_x144_x133,3
x11_x3_x290,8
x122_x372_x373,3
x5_x3_x429,6
x3_x66_x176,16
x290_x46_x190,2
x63_x15_x5,3
x17_x122_x372,3
x141_x7_x8,10
x3_x429_x144,4
x17_x18_x407,4
x24_x25_x16,23
x133_x11_x3,3
x7_x45_x256,3
x191_x176_x121,7
x373_x141_x7,9
x372_x373_x141,8
x3_x290_x46,10
x17_x18_x16,50
