x_ngram,file_count
x9_x55_x59,876
x176_x186_x32,1108
x7_x8_x137,892
x6_x8_x9,1357
x21_x22_x4,850
x56_x57_x7,826
x21_x65_x22,996
x15_x9_x10,1222
x32_x10_x55,968
x43_x37_x8,1042
x5_x3_x6,1395
x30_x24_x25,1018
x16_x176_x163,1148
x12_x15_x5,1003
x7_x7_x84,886
x227_x43_x37,821
x1_x2_x21,969
x10_x12_x13,1433
x15_x14_x15,1072
x60_x6_x8,972
x9_x11_x42,1072
x8_x9_x35,868
x43_x49_x5,814
x9_x12_x15,1204
x47_x36_x37,994
x121_x18_x7,1151
x158_x203_x167,884
x11_x21_x65,1020
x9_x10_x11,1385
x167_x10_x10,1094
x199_x199_x199,830
x31_x32_x10,1339
x17_x18_x8,976
x163_x163_x158,892
x9_x35_x36,898
x11_x21_x22,1197
x65_x65_x22,978
x24_x25_x7,1009
x37_x8_x14,801
x6_x7_x16,945
x65_x22_x4,826
x7_x30_x123,1004
x13_x7_x16,866
x14_x13_x7,1373
x8_x5_x3,1341
x17_x18_x7,1145
x16_x17_x170,1043
x17_x18_x16,882
x88_x43_x37,1060
x10_x10_x10,1402
x15_x14_x13,1178
x20_x6_x7,1011
x14_x13_x8,1258
x30_x62_x167,1178
x7_x16_x52,991
x8_x95_x96,855
x3_x4_x9,1012
x59_x88_x43,912
x8_x47_x36,904
x1_x2_x3,1127
x3_x4_x14,985
x17_x170_x9,959
x15_x5_x3,1035
x10_x10_x55,944
x186_x32_x10,1155
x199_x182_x167,879
x32_x12_x13,901
x19_x20_x6,906
x9_x10_x35,810
x22_x4_x5,873
x11_x3_x66,900
x7_x30_x207,1141
x8_x14_x15,1234
x9_x10_x55,1169
x7_x7_x16,1397
x4_x9_x12,792
x253_x6_x7,861
x176_x163_x163,995
x6_x19_x20,806
x7_x8_x95,1005
x31_x32_x11,799
x9_x105_x146,960
x10_x55_x56,843
x9_x12_x13,1261
x16_x31_x125,948
x14_x15_x14,1173
x2_x42_x43,827
x163_x163_x121,911
x11_x3_x4,1326
x6_x7_x8,1384
x12_x13_x16,1009
x12_x15_x14,1149
x3_x6_x8,1347
x46_x37_x7,775
x22_x6_x7,1346
x9_x11_x1,1072
x64_x20_x6,830
x5_x3_x4,1136
x16_x176_x186,1110
x3_x4_x5,1313
x13_x7_x8,1261
x4_x5_x21,931
x6_x8_x5,1173
x29_x11_x3,982
x239_x43_x37,1021
x65_x65_x65,947
x5_x1_x2,1197
x9_x11_x21,1053
x1_x29_x11,1105
x258_x7_x7,815
x21_x239_x43,836
x5_x21_x65,901
x21_x65_x65,945
x4_x9_x11,974
x3_x6_x16,921
x7_x7_x247,854
x163_x158_x73,854
x176_x163_x186,961
x203_x167_x10,991
x60_x4_x5,876
x2_x3_x4,846
x7_x84_x87,957
x74_x163_x163,862
x131_x18_x7,849
x14_x15_x5,1006
x4_x5_x1,933
x32_x11_x3,902
x18_x16_x176,773
x18_x7_x16,825
x84_x87_x60,872
x87_x60_x6,974
x158_x73_x74,854
x192_x3_x6,787
x8_x5_x1,908
x73_x74_x163,839
x29_x10_x11,928
x2_x21_x22,803
